,I09,I10,I11
4726,0.255,0.24,0.245
4727,0.255,0.225,0.23
4728,0.255,0.23,0.23
4729,0.255,0.23,0.225
4730,0.255,0.225,0.235
4731,0.255,0.24,0.235
4732,0.255,0.235,0.235
4733,0.255,0.235,0.225
4734,0.255,0.235,0.225
4735,0.255,0.23,0.23
4736,0.255,0.235,0.235
4737,0.255,0.23,0.225
4738,0.265,0.245,0.235
4739,0.255,0.225,0.235
4740,0.255,0.24,0.225
4741,0.255,0.235,0.23
4742,0.255,0.235,0.235
4743,0.255,0.23,0.235
4744,0.255,0.24,0.23
4745,0.255,0.24,0.25
4746,0.255,0.23,0.235
4747,0.255,0.23,0.235
4748,0.255,0.23,0.23
4749,0.255,0.24,0.235
4750,0.255,0.23,0.235
4751,0.255,0.24,0.235
4752,0.255,0.23,0.23
4753,0.255,0.235,0.23
4754,0.255,0.23,0.235
4755,0.255,0.235,0.24
4756,0.255,0.27,0.235
4757,0.255,0.23,0.235
4758,0.255,0.235,0.24
4759,0.255,0.225,0.24
4760,0.255,0.23,0.23
4761,0.255,0.225,0.235
4762,0.255,0.235,0.23
4763,0.255,0.23,0.235
4764,0.255,0.23,0.235
4765,0.255,0.235,0.225
4766,0.255,0.235,0.23
4767,0.255,0.235,0.235
4768,0.275,0.225,0.26
4769,0.255,0.23,0.22
4770,0.255,0.235,0.31
4771,0.255,0.23,0.26
4772,0.255,0.235,0.235
4773,0.255,0.225,0.25
4774,0.255,0.23,0.22
4775,0.255,0.235,0.235
4776,0.255,0.225,0.23
4777,0.255,0.23,0.35
4778,0.255,0.225,0.23
4779,0.255,0.235,0.24
4780,0.255,0.225,0.23
4781,0.255,0.23,0.245
4782,0.255,0.235,0.235
4783,0.255,0.235,0.23
4784,0.255,0.245,0.225
4785,0.255,0.235,0.235
4786,0.255,0.24,0.225
4787,0.255,0.255,0.25
4788,0.255,0.24,0.235
4789,0.255,0.23,0.235
4790,0.255,0.225,0.23
4791,0.255,0.235,0.23
4792,0.255,0.23,0.235
4793,0.255,0.255,0.25
4794,0.255,0.24,0.235
4795,0.255,0.255,0.245
4796,0.26,0.235,0.235
4797,0.255,0.225,0.23
4798,0.255,0.23,0.24
4799,0.255,0.245,0.24
4800,0.255,0.24,0.235
4801,0.255,0.235,0.235
4802,0.255,0.245,0.24
4803,0.255,0.225,0.235
4804,0.255,0.24,0.235
4805,0.255,0.24,0.26
4806,0.255,0.24,0.235
4807,0.255,0.235,0.235
4808,0.255,0.225,0.235
4809,0.255,0.235,0.225
4810,0.255,0.235,0.225
4811,0.255,0.25,0.235
4812,0.255,0.235,0.23
4813,0.255,0.235,0.24
4814,0.255,0.225,0.235
4815,0.255,0.23,0.235
4816,0.255,0.285,0.23
4817,0.255,0.235,0.235
4818,0.255,0.245,0.23
4819,0.255,0.225,0.235
4820,0.255,0.23,0.235
4821,0.255,0.225,0.235
4822,0.255,0.255,0.235
4823,0.255,0.235,0.235
4824,0.255,0.23,0.225
4825,0.255,0.25,0.235
4826,0.255,0.235,0.235
4827,0.255,0.25,0.235
4828,0.255,0.245,0.235
4829,0.255,0.24,0.225
4830,0.255,0.23,0.235
4831,0.255,0.24,0.235
4832,0.255,0.235,0.225
4833,0.255,0.24,0.23
4834,0.255,0.235,0.235
4835,0.255,0.24,0.235
4836,0.26,0.235,0.23
4837,0.255,0.245,0.24
4838,0.255,0.235,0.235
4839,0.255,0.23,0.23
4840,0.255,0.24,0.23
4841,0.255,0.25,0.25
4842,0.255,0.245,0.235
4843,0.255,0.23,0.235
4844,0.255,0.24,0.225
4845,0.255,0.235,0.23
4846,0.255,0.235,0.23
4847,0.255,0.23,0.235
4848,0.255,0.255,0.235
4849,0.255,0.24,0.25
4850,0.255,0.24,0.23
4851,0.255,0.235,0.24
4852,0.255,0.25,0.23
4853,0.255,0.24,0.23
4854,0.255,0.23,0.24
4855,0.255,0.25,0.235
4856,0.255,0.225,0.235
4857,0.255,0.225,0.23
4858,0.255,0.22,0.235
4859,0.255,0.235,0.235
4860,0.255,0.225,0.235
4861,0.255,0.235,0.25
4862,0.255,0.23,0.235
4863,0.255,0.24,0.23
4864,0.255,0.245,0.245
4865,0.255,0.23,0.245
4866,0.255,0.24,0.235
4867,0.255,0.235,0.23
4868,0.255,0.245,0.235
4869,0.255,0.235,0.235
4870,0.255,0.24,0.23
4871,0.255,0.26,0.235
4872,0.255,0.225,0.25
4873,0.255,0.23,0.24
4874,0.26,0.23,0.235
4875,0.27,0.24,0.235
4876,0.255,0.24,0.23
4877,0.255,0.24,0.235
4878,0.255,0.255,0.235
4879,0.255,0.24,0.245
4880,0.255,0.235,0.23
4881,0.255,0.225,0.25
4882,0.255,0.23,0.235
4883,0.255,0.23,0.23
4884,0.255,0.235,0.245
4885,0.255,0.24,0.23
4886,0.255,0.235,0.235
4887,0.255,0.22,0.23
4888,0.255,0.24,0.24
4889,0.255,0.215,0.225
4890,0.255,0.225,0.235
4891,0.255,0.22,0.23
4892,0.255,0.24,0.235
4893,0.255,0.25,0.235
4894,0.255,0.235,0.235
4895,0.255,0.235,0.24
4896,0.255,0.235,0.235
4897,0.255,0.225,0.23
4898,0.255,0.235,0.225
4899,0.255,0.235,0.235
4900,0.255,0.24,0.23
4901,0.255,0.225,0.235
4902,0.255,0.23,0.235
4903,0.255,0.23,0.245
4904,0.255,0.24,0.23
4905,0.255,0.23,0.23
4906,0.255,0.23,0.235
4907,0.255,0.235,0.235
4908,0.255,0.23,0.235
4909,0.255,0.24,0.235
4910,0.255,0.235,0.235
4911,0.255,0.235,0.27
4912,0.255,0.235,0.235
4913,0.255,0.23,0.235
4914,0.255,0.23,0.235
4915,0.255,0.235,0.23
4916,0.255,0.235,0.235
4917,0.255,0.245,0.235
4918,0.255,0.235,0.235
4919,0.255,0.245,0.25
4920,0.255,0.23,0.24
4921,0.255,0.235,0.245
4922,0.255,0.235,0.24
4923,0.255,0.22,0.23
4924,0.255,0.23,0.245
4925,0.255,0.225,0.23
4926,0.255,0.215,0.235
4927,0.255,0.225,0.25
4928,0.255,0.23,0.24
4929,0.255,0.23,0.235
4930,0.255,0.23,0.23
4931,0.255,0.23,0.235
4932,0.255,0.225,0.24
4933,0.255,0.23,0.23
4934,0.255,0.23,0.245
4935,0.255,0.235,0.25
4936,0.255,0.225,0.235
4937,0.255,0.23,0.235
4938,0.255,0.23,0.23
4939,0.255,0.225,0.23
4940,0.255,0.24,0.235
4941,0.255,0.235,0.25
4942,0.255,0.235,0.23
4943,0.255,0.23,0.235
4944,0.255,0.23,0.235
4945,0.255,0.23,0.23
4946,0.275,0.245,0.23
4947,0.255,0.245,0.235
4948,0.255,0.235,0.235
4949,0.255,0.235,0.23
4950,0.255,0.24,0.235
4951,0.255,0.24,0.24
4952,0.255,0.235,0.235
4953,0.255,0.23,0.23
4954,0.255,0.23,0.23
4955,0.255,0.24,0.225
4956,0.255,0.23,0.235
4957,0.255,0.24,0.23
4958,0.255,0.26,0.235
4959,0.255,0.235,0.235
4960,0.255,0.235,0.235
4961,0.255,0.25,0.235
4962,0.255,0.235,0.25
4963,0.255,0.245,0.23
4964,0.255,0.225,0.25
4965,0.26,0.23,0.235
4966,0.255,0.225,0.235
4967,0.255,0.24,0.225
4968,0.255,0.235,0.245
4969,0.26,0.22,0.23
4970,0.255,0.23,0.235
4971,0.255,0.23,0.23
4972,0.255,0.23,0.23
4973,0.255,0.235,0.23
4974,0.255,0.23,0.23
4975,0.26,0.24,0.23
4976,0.255,0.225,0.23
4977,0.255,0.24,0.235
4978,0.255,0.225,0.235
4979,0.255,0.23,0.225
4980,0.255,0.235,0.235
4981,0.255,0.235,0.23
4982,0.255,0.24,0.24
4983,0.255,0.25,0.24
4984,0.255,0.24,0.235
4985,0.255,0.23,0.245
4986,0.255,0.235,0.24
4987,0.255,0.225,0.235
4988,0.255,0.24,0.23
4989,0.255,0.23,0.245
4990,0.255,0.225,0.24
4991,0.255,0.25,0.235
4992,0.255,0.26,0.235
4993,0.255,0.23,0.23
4994,0.255,0.235,0.23
4995,0.255,0.23,0.235
4996,0.255,0.235,0.225
4997,0.255,0.23,0.23
4998,0.255,0.23,0.255
4999,0.255,0.23,0.23
5000,0.255,0.235,0.235
5001,0.255,0.235,0.265
5002,0.255,0.24,0.23
5003,0.255,0.225,0.235
5004,0.255,0.225,0.235
5005,0.255,0.235,0.23
5006,0.255,0.245,0.245
5007,0.245,0.24,0.235
5008,0.255,0.225,0.235
5009,0.255,0.235,0.23
5010,0.255,0.23,0.225
5011,0.255,0.245,0.23
5012,0.255,0.235,0.235
5013,0.255,0.235,0.235
5014,0.255,0.235,0.235
5015,0.255,0.235,0.235
5016,0.255,0.23,0.235
5017,0.255,0.225,0.225
5018,0.255,0.23,0.24
5019,0.255,0.235,0.24
5020,0.255,0.225,0.225
5021,0.255,0.235,0.235
5022,0.255,0.235,0.24
5023,0.255,0.255,0.23
5024,0.255,0.225,0.24
5025,0.255,0.23,0.235
5026,0.255,0.24,0.235
5027,0.255,0.235,0.235
5028,0.255,0.24,0.235
5029,0.255,0.23,0.255
5030,0.255,0.23,0.23
5031,0.255,0.235,0.235
5032,0.255,0.225,0.235
5033,0.255,0.23,0.23
5034,0.255,0.235,0.24
5035,0.255,0.23,0.235
5036,0.255,0.235,0.235
5037,0.255,0.245,0.225
5038,0.255,0.225,0.23
5039,0.255,0.23,0.235
5040,0.255,0.225,0.23
5041,0.255,0.215,0.235
5042,0.255,0.24,0.22
5043,0.255,0.235,0.235
5044,0.255,0.24,0.24
5045,0.255,0.235,0.245
5046,0.255,0.225,0.235
5047,0.255,0.23,0.23
5048,0.255,0.235,0.23
5049,0.255,0.23,0.23
5050,0.255,0.23,0.235
5051,0.255,0.23,0.23
5052,0.255,0.23,0.23
5053,0.255,0.235,0.235
5054,0.255,0.22,0.265
5055,0.255,0.24,0.23
5056,0.255,0.24,0.235
5057,0.255,0.22,0.235
5058,0.255,0.245,0.235
5059,0.255,0.23,0.235
5060,0.255,0.23,0.23
5061,0.255,0.235,0.235
5062,0.255,0.235,0.235
5063,0.255,0.225,0.23
5064,0.255,0.235,0.23
5065,0.255,0.23,0.23
5066,0.255,0.23,0.23
5067,0.255,0.23,0.235
5068,0.255,0.23,0.23
5069,0.255,0.23,0.235
5070,0.255,0.25,0.23
5071,0.255,0.23,0.24
5072,0.255,0.23,0.235
5073,0.255,0.235,0.235
5074,0.255,0.235,0.235
5075,0.255,0.23,0.24
5076,0.255,0.235,0.235
5077,0.255,0.23,0.235
5078,0.255,0.225,0.27
5079,0.255,0.235,0.225
5080,0.255,0.235,0.23
5081,0.255,0.225,0.235
5082,0.255,0.225,0.24
5083,0.255,0.235,0.235
5084,0.255,0.23,0.235
5085,0.27,0.23,0.23
5086,0.255,0.235,0.24
5087,0.255,0.23,0.23
5088,0.255,0.22,0.23
5089,0.255,0.225,0.225
5090,0.255,0.23,0.235
5091,0.255,0.255,0.22
5092,0.255,0.23,0.245
5093,0.255,0.23,0.23
5094,0.255,0.225,0.245
5095,0.255,0.26,0.23
5096,0.255,0.23,0.24
5097,0.255,0.23,0.235
5098,0.255,0.235,0.27
5099,0.255,0.24,0.235
5100,0.255,0.25,0.23
5101,0.255,0.245,0.23
5102,0.255,0.235,0.235
5103,0.255,0.225,0.235
5104,0.255,0.235,0.235
5105,0.255,0.255,0.235
5106,0.255,0.23,0.235
5107,0.255,0.225,0.225
5108,0.255,0.25,0.245
5109,0.255,0.23,0.23
5110,0.255,0.23,0.23
5111,0.255,0.255,0.235
5112,0.255,0.23,0.24
5113,0.255,0.24,0.225
5114,0.255,0.235,0.245
5115,0.255,0.235,0.23
5116,0.255,0.225,0.235
5117,0.255,0.24,0.22
5118,0.255,0.235,0.235
5119,0.255,0.23,0.235
5120,0.255,0.24,0.235
5121,0.255,0.255,0.235
5122,0.26,0.24,0.25
5123,0.255,0.23,0.25
5124,0.255,0.235,0.23
5125,0.255,0.24,0.23
5126,0.34,0.235,0.235
5127,0.255,0.225,0.23
5128,0.255,0.235,0.235
5129,0.26,0.235,0.23
5130,0.255,0.24,0.235
5131,0.255,0.255,0.225
5132,0.255,0.23,0.235
5133,0.255,0.24,0.285
5134,0.26,0.24,0.22
5135,0.255,0.235,0.235
5136,0.255,0.23,0.235
5137,0.255,0.235,0.235
5138,0.255,0.225,0.235
5139,0.255,0.23,0.23
5140,0.255,0.235,0.235
5141,0.255,0.24,0.23
5142,0.255,0.245,0.25
5143,0.255,0.23,0.235
5144,0.255,0.235,0.235
5145,0.255,0.24,0.235
5146,0.255,0.225,0.235
5147,0.255,0.235,0.23
5148,0.255,0.225,0.235
5149,0.255,0.24,0.23
5150,0.255,0.24,0.235
5151,0.255,0.235,0.235
5152,0.255,0.23,0.235
5153,0.255,0.24,0.23
5154,0.255,0.24,0.235
5155,0.255,0.25,0.235
5156,0.255,0.24,0.265
5157,0.255,0.235,0.24
5158,0.255,0.255,0.235
5159,0.255,0.225,0.245
5160,0.255,0.275,0.25
5161,0.255,0.24,0.235
5162,0.255,0.235,0.235
5163,0.255,0.225,0.225
5164,0.255,0.235,0.235
5165,0.255,0.24,0.23
5166,0.26,0.235,0.225
5167,0.255,0.24,0.245
5168,0.255,0.245,0.245
5169,0.255,0.245,0.235
5170,0.255,0.23,0.235
5171,0.255,0.24,0.23
5172,0.255,0.235,0.235
5173,0.255,0.245,0.245
5174,0.255,0.23,0.235
5175,0.255,0.235,0.25
5176,0.255,0.24,0.235
5177,0.255,0.24,0.235
5178,0.255,0.25,0.23
5179,0.255,0.235,0.23
5180,0.255,0.23,0.235
5181,0.255,0.23,0.26
5182,0.255,0.245,0.235
5183,0.255,0.24,0.245
5184,0.255,0.225,0.24
5185,0.255,0.245,0.235
5186,0.255,0.24,0.24
5187,0.255,0.24,0.24
5188,0.255,0.235,0.235
5189,0.255,0.225,0.235
5190,0.255,0.225,0.225
5191,0.255,0.23,0.245
5192,0.255,0.235,0.23
5193,0.255,0.25,0.225
5194,0.255,0.235,0.235
5195,0.255,0.23,0.225
5196,0.255,0.25,0.25
5197,0.255,0.235,0.235
5198,0.255,0.24,0.23
5199,0.255,0.23,0.23
5200,0.255,0.255,0.235
5201,0.255,0.245,0.235
5202,0.255,0.24,0.225
5203,0.255,0.24,0.23
5204,0.255,0.235,0.23
5205,0.255,0.225,0.23
5206,0.255,0.23,0.225
5207,0.255,0.23,0.23
5208,0.255,0.23,0.23
5209,0.255,0.24,0.23
5210,0.255,0.23,0.23
5211,0.255,0.23,0.235
5212,0.255,0.255,0.235
5213,0.255,0.23,0.23
5214,0.255,0.235,0.23
5215,0.255,0.235,0.235
5216,0.255,0.235,0.235
5217,0.255,0.24,0.235
5218,0.255,0.235,0.235
5219,0.255,0.235,0.235
5220,0.265,0.235,0.245
5221,0.255,0.24,0.235
5222,0.255,0.235,0.24
5223,0.255,0.235,0.225
5224,0.255,0.24,0.235
5225,0.255,0.225,0.235
5226,0.255,0.235,0.245
5227,0.255,0.225,0.23
5228,0.255,0.24,0.23
5229,0.255,0.225,0.235
5230,0.255,0.235,0.23
5231,0.255,0.24,0.235
5232,0.255,0.235,0.235
5233,0.255,0.225,0.23
5234,0.255,0.235,0.22
5235,0.255,0.245,0.235
5236,0.255,0.235,0.235
5237,0.255,0.23,0.235
5238,0.255,0.225,0.23
5239,0.255,0.235,0.235
5240,0.255,0.25,0.225
5241,0.255,0.24,0.25
5242,0.255,0.235,0.235
5243,0.255,0.23,0.235
5244,0.255,0.235,0.25
5245,0.255,0.24,0.23
5246,0.255,0.24,0.23
5247,0.255,0.23,0.235
5248,0.255,0.245,0.23
5249,0.255,0.235,0.235
5250,0.255,0.24,0.23
5251,0.255,0.225,0.24
5252,0.255,0.23,0.235
5253,0.255,0.235,0.23
5254,0.255,0.22,0.23
5255,0.255,0.245,0.25
5256,0.255,0.24,0.24
5257,0.255,0.23,0.23
5258,0.255,0.24,0.23
5259,0.255,0.235,0.235
5260,0.255,0.235,0.24
5261,0.255,0.235,0.235
5262,0.255,0.225,0.245
5263,0.255,0.235,0.235
5264,0.255,0.23,0.235
5265,0.255,0.24,0.235
5266,0.255,0.235,0.23
5267,0.255,0.235,0.225
5268,0.255,0.235,0.235
5269,0.255,0.25,0.235
5270,0.255,0.23,0.23
5271,0.265,0.265,0.225
5272,0.255,0.24,0.23
5273,0.255,0.25,0.235
5274,0.255,0.235,0.23
5275,0.255,0.235,0.235
5276,0.255,0.25,0.22
5277,0.255,0.23,0.235
5278,0.255,0.235,0.23
5279,0.255,0.24,0.24
5280,0.255,0.23,0.235
5281,0.255,0.235,0.235
5282,0.255,0.24,0.235
5283,0.255,0.235,0.24
5284,0.255,0.235,0.225
5285,0.255,0.24,0.235
5286,0.255,0.235,0.225
5287,0.255,0.235,0.225
5288,0.255,0.225,0.235
5289,0.255,0.225,0.24
5290,0.255,0.24,0.23
5291,0.255,0.225,0.25
5292,0.255,0.235,0.235
5293,0.255,0.235,0.24
5294,0.255,0.24,0.23
5295,0.255,0.235,0.235
5296,0.255,0.225,0.24
5297,0.255,0.235,0.225
5298,0.265,0.225,0.235
5299,0.255,0.245,0.235
5300,0.255,0.235,0.235
5301,0.255,0.215,0.235
5302,0.255,0.235,0.23
5303,0.255,0.24,0.235
5304,0.255,0.225,0.235
5305,0.255,0.225,0.255
5306,0.255,0.23,0.24
5307,0.255,0.23,0.23
5308,0.255,0.225,0.235
5309,0.255,0.235,0.23
5310,0.255,0.235,0.23
5311,0.255,0.23,0.235
5312,0.255,0.245,0.23
5313,0.255,0.23,0.225
5314,0.255,0.24,0.225
5315,0.255,0.24,0.23
5316,0.255,0.235,0.235
5317,0.255,0.23,0.23
5318,0.26,0.235,0.23
5319,0.255,0.24,0.23
5320,0.255,0.225,0.23
5321,0.255,0.225,0.235
5322,0.255,0.235,0.235
5323,0.255,0.235,0.22
5324,0.255,0.23,0.235
5325,0.255,0.245,0.235
5326,0.255,0.255,0.245
5327,0.255,0.23,0.235
5328,0.255,0.24,0.28
5329,0.255,0.235,0.23
5330,0.255,0.24,0.27
5331,0.26,0.225,0.225
5332,0.26,0.22,0.23
5333,0.255,0.24,0.26
5334,0.255,0.21,0.235
5335,0.255,0.27,0.235
5336,0.255,0.235,0.225
5337,0.255,0.24,0.23
5338,0.255,0.235,0.235
5339,0.255,0.23,0.23
5340,0.255,0.24,0.235
5341,0.255,0.225,0.22
5342,0.255,0.24,0.235
5343,0.255,0.24,0.235
5344,0.255,0.235,0.23
5345,0.255,0.235,0.23
5346,0.255,0.235,0.22
5347,0.26,0.23,0.235
5348,0.255,0.235,0.24
5349,0.255,0.24,0.23
5350,0.255,0.24,0.235
5351,0.255,0.23,0.22
5352,0.255,0.24,0.235
5353,0.255,0.24,0.235
5354,0.255,0.245,0.235
5355,0.255,0.24,0.23
5356,0.255,0.235,0.235
5357,0.255,0.235,0.235
5358,0.255,0.245,0.225
5359,0.255,0.235,0.24
5360,0.255,0.235,0.23
5361,0.255,0.235,0.245
5362,0.26,0.24,0.245
5363,0.255,0.23,0.235
5364,0.255,0.24,0.235
5365,0.255,0.235,0.245
5366,0.255,0.24,0.23
5367,0.255,0.24,0.235
5368,0.255,0.24,0.235
5369,0.255,0.255,0.25
5370,0.255,0.23,0.235
5371,0.255,0.235,0.24
5372,0.255,0.24,0.23
5373,0.255,0.235,0.245
5374,0.255,0.23,0.235
5375,0.255,0.24,0.23
5376,0.255,0.235,0.23
5377,0.255,0.23,0.235
5378,0.255,0.245,0.23
5379,0.255,0.23,0.235
5380,0.255,0.235,0.235
5381,0.255,0.24,0.245
5382,0.255,0.235,0.235
5383,0.255,0.235,0.235
5384,0.255,0.235,0.25
5385,0.255,0.24,0.225
5386,0.255,0.245,0.235
5387,0.255,0.22,0.235
5388,0.255,0.235,0.23
5389,0.255,0.23,0.23
5390,0.255,0.245,0.24
5391,0.255,0.24,0.25
5392,0.255,0.235,0.235
5393,0.255,0.235,0.23
5394,0.255,0.24,0.225
5395,0.255,0.235,0.23
5396,0.255,0.24,0.225
5397,0.255,0.24,0.24
5398,0.255,0.235,0.235
5399,0.255,0.235,0.235
5400,0.255,0.23,0.235
5401,0.255,0.22,0.235
5402,0.255,0.23,0.235
5403,0.255,0.225,0.23
5404,0.255,0.23,0.23
5405,0.255,0.23,0.235
5406,0.255,0.23,0.23
5407,0.255,0.235,0.235
5408,0.255,0.23,0.25
5409,0.255,0.235,0.235
5410,0.255,0.235,0.23
5411,0.255,0.235,0.235
5412,0.255,0.235,0.235
5413,0.255,0.24,0.25
5414,0.255,0.235,0.23
5415,0.255,0.245,0.235
5416,0.255,0.235,0.235
5417,0.255,0.235,0.235
5418,0.255,0.235,0.235
5419,0.255,0.245,0.23
5420,0.255,0.24,0.235
5421,0.255,0.24,0.235
5422,0.255,0.24,0.235
5423,0.255,0.23,0.235
5424,0.255,0.23,0.23
5425,0.255,0.245,0.235
5426,0.255,0.24,0.235
5427,0.255,0.25,0.235
5428,0.255,0.23,0.24
5429,0.255,0.225,0.24
5430,0.255,0.23,0.255
5431,0.255,0.225,0.245
5432,0.255,0.24,0.23
5433,0.255,0.235,0.235
5434,0.255,0.23,0.245
5435,0.255,0.225,0.235
5436,0.255,0.235,0.23
5437,0.255,0.235,0.23
5438,0.255,0.225,0.23
5439,0.255,0.235,0.23
5440,0.255,0.235,0.235
5441,0.255,0.235,0.23
5442,0.255,0.245,0.23
5443,0.255,0.235,0.235
5444,0.255,0.22,0.225
5445,0.255,0.245,0.23
5446,0.255,0.23,0.24
5447,0.255,0.235,0.235
5448,0.255,0.235,0.235
5449,0.255,0.23,0.23
5450,0.255,0.23,0.23
5451,0.255,0.235,0.235
5452,0.255,0.235,0.25
5453,0.255,0.225,0.23
5454,0.255,0.23,0.23
5455,0.255,0.23,0.235
5456,0.255,0.23,0.23
5457,0.255,0.23,0.235
5458,0.255,0.24,0.23
5459,0.255,0.24,0.235
5460,0.255,0.24,0.24
5461,0.255,0.23,0.25
5462,0.255,0.24,0.225
5463,0.255,0.245,0.22
5464,0.255,0.22,0.235
5465,0.255,0.23,0.23
5466,0.255,0.23,0.235
5467,0.255,0.24,0.235
5468,0.255,0.23,0.235
5469,0.255,0.235,0.25
5470,0.255,0.225,0.23
5471,0.255,0.24,0.25
5472,0.255,0.22,0.23
5473,0.255,0.24,0.235
5474,0.255,0.225,0.23
5475,0.255,0.235,0.235
5476,0.255,0.235,0.24
5477,0.255,0.215,0.245
5478,0.255,0.235,0.235
5479,0.255,0.23,0.235
5480,0.255,0.235,0.23
5481,0.255,0.24,0.225
5482,0.255,0.235,0.235
5483,0.255,0.225,0.23
5484,0.255,0.235,0.23
5485,0.255,0.235,0.235
5486,0.255,0.235,0.235
5487,0.255,0.24,0.225
5488,0.255,0.225,0.235
5489,0.255,0.235,0.23
5490,0.255,0.245,0.23
5491,0.255,0.245,0.22
5492,0.255,0.23,0.245
5493,0.255,0.235,0.24
5494,0.255,0.23,0.24
5495,0.255,0.24,0.235
5496,0.255,0.23,0.23
5497,0.255,0.245,0.25
5498,0.255,0.21,0.24
5499,0.255,0.235,0.235
5500,0.255,0.235,0.235
5501,0.255,0.225,0.24
5502,0.255,0.24,0.24
5503,0.255,0.23,0.23
5504,0.255,0.23,0.24
5505,0.255,0.24,0.23
5506,0.255,0.23,0.23
5507,0.255,0.23,0.235
5508,0.255,0.235,0.275
5509,0.255,0.24,0.23
5510,0.255,0.235,0.23
5511,0.255,0.24,0.235
5512,0.255,0.23,0.23
5513,0.255,0.235,0.23
5514,0.255,0.225,0.23
5515,0.255,0.245,0.235
5516,0.255,0.23,0.235
5517,0.255,0.23,0.23
5518,0.255,0.235,0.23
5519,0.255,0.22,0.235
5520,0.255,0.23,0.235
5521,0.255,0.225,0.23
5522,0.255,0.24,0.235
5523,0.26,0.245,0.23
5524,0.255,0.23,0.235
5525,0.255,0.235,0.245
5526,0.255,0.23,0.23
5527,0.255,0.24,0.25
5528,0.255,0.235,0.23
5529,0.26,0.235,0.24
5530,0.255,0.24,0.23
5531,0.255,0.235,0.23
5532,0.255,0.245,0.23
5533,0.255,0.24,0.235
5534,0.255,0.235,0.235
5535,0.255,0.23,0.235
5536,0.255,0.22,0.23
5537,0.255,0.23,0.235
5538,0.255,0.245,0.235
5539,0.255,0.235,0.23
5540,0.255,0.23,0.23
5541,0.255,0.24,0.25
5542,0.255,0.24,0.24
5543,0.255,0.235,0.25
5544,0.255,0.235,0.235
5545,0.255,0.235,0.245
5546,0.255,0.23,0.235
5547,0.255,0.235,0.235
5548,0.255,0.24,0.235
5549,0.255,0.235,0.235
5550,0.255,0.225,0.235
5551,0.255,0.24,0.275
5552,0.255,0.23,0.235
5553,0.255,0.225,0.245
5554,0.255,0.23,0.24
5555,0.255,0.23,0.23
5556,0.255,0.225,0.25
5557,0.255,0.235,0.235
5558,0.255,0.23,0.235
5559,0.255,0.225,0.225
5560,0.255,0.24,0.23
5561,0.255,0.23,0.23
5562,0.255,0.24,0.235
5563,0.255,0.235,0.235
5564,0.255,0.23,0.235
5565,0.255,0.235,0.225
5566,0.255,0.23,0.245
5567,0.255,0.245,0.25
5568,0.255,0.225,0.235
5569,0.255,0.22,0.24
5570,0.255,0.23,0.235
5571,0.255,0.235,0.23
5572,0.255,0.235,0.235
5573,0.255,0.23,0.23
5574,0.255,0.24,0.235
5575,0.255,0.24,0.235
5576,0.255,0.23,0.23
5577,0.255,0.235,0.235
5578,0.255,0.23,0.24
5579,0.255,0.235,0.22
5580,0.255,0.23,0.225
5581,0.255,0.235,0.235
5582,0.255,0.225,0.23
5583,0.255,0.25,0.23
5584,0.255,0.245,0.255
5585,0.255,0.235,0.235
5586,0.255,0.25,0.235
5587,0.255,0.23,0.23
5588,0.255,0.24,0.24
5589,0.255,0.23,0.235
5590,0.255,0.235,0.235
5591,0.255,0.23,0.225
5592,0.255,0.22,0.24
5593,0.255,0.285,0.23
5594,0.255,0.23,0.235
5595,0.255,0.225,0.23
5596,0.255,0.245,0.235
5597,0.255,0.235,0.235
5598,0.255,0.24,0.235
5599,0.255,0.225,0.235
5600,0.255,0.235,0.23
5601,0.255,0.245,0.235
5602,0.255,0.23,0.235
5603,0.255,0.235,0.24
5604,0.255,0.225,0.235
5605,0.255,0.23,0.235
5606,0.255,0.24,0.23
5607,0.255,0.225,0.235
5608,0.255,0.235,0.24
5609,0.255,0.235,0.24
5610,0.255,0.235,0.235
5611,0.255,0.235,0.235
5612,0.255,0.235,0.23
5613,0.255,0.225,0.23
5614,0.255,0.25,0.23
5615,0.255,0.225,0.245
5616,0.255,0.23,0.24
5617,0.255,0.235,0.225
5618,0.255,0.235,0.235
5619,0.255,0.25,0.235
5620,0.255,0.235,0.23
5621,0.255,0.23,0.235
5622,0.255,0.24,0.23
5623,0.255,0.235,0.23
5624,0.255,0.23,0.225
5625,0.255,0.225,0.245
5626,0.255,0.235,0.245
5627,0.255,0.235,0.235
5628,0.255,0.235,0.25
5629,0.255,0.225,0.23
5630,0.255,0.23,0.235
5631,0.255,0.225,0.235
5632,0.255,0.235,0.235
5633,0.255,0.23,0.23
5634,0.26,0.235,0.235
5635,0.255,0.24,0.23
5636,0.255,0.23,0.23
5637,0.255,0.24,0.24
5638,0.255,0.24,0.23
5639,0.255,0.235,0.235
5640,0.255,0.245,0.23
5641,0.255,0.235,0.24
5642,0.255,0.235,0.235
5643,0.255,0.24,0.235
5644,0.255,0.23,0.24
5645,0.255,0.235,0.23
5646,0.255,0.235,0.23
5647,0.255,0.235,0.235
5648,0.255,0.235,0.23
5649,0.255,0.235,0.235
5650,0.255,0.24,0.23
5651,0.255,0.235,0.235
5652,0.255,0.27,0.235
5653,0.255,0.24,0.235
5654,0.255,0.235,0.235
5655,0.255,0.24,0.235
5656,0.255,0.225,0.23
5657,0.26,0.235,0.23
