,I08,I05,I07
3794,0.245,0.24,0.335
3795,0.225,0.24,0.335
3796,0.23,0.245,0.335
3797,0.24,0.24,0.335
3798,0.23,0.245,0.335
3799,0.225,0.245,0.335
3800,0.23,0.23,0.335
3801,0.24,0.245,0.335
3802,0.225,0.25,0.335
3803,0.24,0.235,0.33
3804,0.23,0.245,0.34
3805,0.255,0.235,0.33
3806,0.23,0.26,0.335
3807,0.23,0.23,0.335
3808,0.245,0.235,0.33
3809,0.23,0.235,0.335
3810,0.23,0.245,0.335
3811,0.225,0.235,0.335
3812,0.26,0.25,0.335
3813,0.24,0.24,0.335
3814,0.225,0.235,0.345
3815,0.245,0.245,0.335
3816,0.235,0.23,0.335
3817,0.23,0.235,0.335
3818,0.225,0.245,0.335
3819,0.225,0.235,0.335
3820,0.26,0.23,0.335
3821,0.255,0.235,0.335
3822,0.23,0.25,0.335
3823,0.235,0.245,0.335
3824,0.255,0.24,0.35
3825,0.24,0.255,0.345
3826,0.23,0.245,0.335
3827,0.245,0.24,0.335
3828,0.225,0.23,0.335
3829,0.265,0.25,0.33
3830,0.23,0.24,0.33
3831,0.235,0.235,0.335
3832,0.23,0.235,0.33
3833,0.23,0.235,0.335
3834,0.24,0.245,0.335
3835,0.23,0.26,0.335
3836,0.235,0.245,0.335
3837,0.225,0.24,0.335
3838,0.23,0.26,0.33
3839,0.23,0.24,0.34
3840,0.23,0.24,0.335
3841,0.225,0.235,0.335
3842,0.235,0.245,0.335
3843,0.24,0.24,0.335
3844,0.245,0.255,0.33
3845,0.235,0.23,0.335
3846,0.23,0.25,0.335
3847,0.23,0.245,0.335
3848,0.225,0.235,0.335
3849,0.23,0.24,0.33
3850,0.245,0.24,0.335
3851,0.23,0.24,0.33
3852,0.245,0.25,0.33
3853,0.235,0.24,0.33
3854,0.24,0.25,0.335
3855,0.24,0.245,0.335
3856,0.225,0.255,0.335
3857,0.235,0.235,0.335
3858,0.23,0.25,0.335
3859,0.23,0.245,0.335
3860,0.24,0.25,0.33
3861,0.24,0.24,0.335
3862,0.245,0.245,0.33
3863,0.245,0.235,0.335
3864,0.22,0.24,0.33
3865,0.235,0.24,0.335
3866,0.225,0.24,0.33
3867,0.23,0.25,0.335
3868,0.23,0.235,0.335
3869,0.23,0.24,0.335
3870,0.245,0.255,0.335
3871,0.235,0.235,0.335
3872,0.24,0.245,0.335
3873,0.23,0.225,0.335
3874,0.245,0.24,0.335
3875,0.23,0.25,0.33
3876,0.24,0.24,0.335
3877,0.24,0.26,0.335
3878,0.235,0.235,0.335
3879,0.23,0.235,0.33
3880,0.225,0.245,0.335
3881,0.23,0.235,0.33
3882,0.23,0.245,0.335
3883,0.245,0.23,0.335
3884,0.23,0.24,0.335
3885,0.23,0.24,0.335
3886,0.24,0.235,0.335
3887,0.24,0.235,0.33
3888,0.225,0.24,0.335
3889,0.245,0.245,0.335
3890,0.23,0.245,0.335
3891,0.24,0.245,0.335
3892,0.245,0.235,0.33
3893,0.23,0.24,0.335
3894,0.235,0.25,0.33
3895,0.235,0.25,0.33
3896,0.23,0.235,0.335
3897,0.23,0.245,0.33
3898,0.24,0.25,0.335
3899,0.23,0.235,0.335
3900,0.225,0.24,0.33
3901,0.23,0.245,0.33
3902,0.225,0.235,0.335
3903,0.23,0.235,0.335
3904,0.225,0.225,0.33
3905,0.255,0.245,0.33
3906,0.235,0.235,0.335
3907,0.235,0.24,0.33
3908,0.22,0.225,0.33
3909,0.225,0.245,0.33
3910,0.225,0.24,0.34
3911,0.23,0.245,0.335
3912,0.225,0.245,0.335
3913,0.235,0.245,0.335
3914,0.23,0.225,0.335
3915,0.245,0.24,0.345
3916,0.25,0.235,0.335
3917,0.235,0.25,0.33
3918,0.24,0.235,0.33
3919,0.24,0.245,0.34
3920,0.26,0.25,0.335
3921,0.23,0.24,0.33
3922,0.23,0.255,0.335
3923,0.225,0.245,0.335
3924,0.245,0.24,0.335
3925,0.24,0.24,0.335
3926,0.225,0.245,0.34
3927,0.24,0.25,0.335
3928,0.265,0.245,0.335
3929,0.23,0.245,0.335
3930,0.23,0.245,0.33
3931,0.23,0.245,0.335
3932,0.23,0.245,0.335
3933,0.22,0.245,0.335
3934,0.225,0.235,0.34
3935,0.215,0.225,0.335
3936,0.245,0.235,0.33
3937,0.23,0.23,0.335
3938,0.225,0.24,0.335
3939,0.24,0.235,0.335
3940,0.225,0.245,0.335
3941,0.235,0.24,0.335
3942,0.24,0.245,0.335
3943,0.23,0.245,0.345
3944,0.24,0.235,0.33
3945,0.23,0.24,0.335
3946,0.235,0.235,0.335
3947,0.23,0.24,0.335
3948,0.235,0.24,0.335
3949,0.23,0.25,0.335
3950,0.23,0.24,0.335
3951,0.225,0.24,0.335
3952,0.235,0.245,0.33
3953,0.225,0.235,0.335
3954,0.235,0.24,0.33
3955,0.225,0.24,0.335
3956,0.23,0.245,0.335
3957,0.235,0.235,0.335
3958,0.23,0.25,0.33
3959,0.23,0.255,0.33
3960,0.225,0.235,0.33
3961,0.245,0.235,0.33
3962,0.23,0.255,0.33
3963,0.23,0.245,0.34
3964,0.225,0.245,0.335
3965,0.225,0.235,0.33
3966,0.225,0.24,0.34
3967,0.245,0.245,0.33
3968,0.235,0.24,0.335
3969,0.23,0.24,0.33
3970,0.245,0.235,0.335
3971,0.225,0.235,0.335
3972,0.225,0.235,0.335
3973,0.24,0.235,0.33
3974,0.23,0.24,0.33
3975,0.23,0.24,0.335
3976,0.225,0.255,0.33
3977,0.22,0.245,0.335
3978,0.235,0.235,0.335
3979,0.24,0.24,0.34
3980,0.235,0.24,0.33
3981,0.23,0.245,0.33
3982,0.23,0.245,0.34
3983,0.225,0.245,0.335
3984,0.235,0.23,0.335
3985,0.235,0.245,0.345
3986,0.23,0.245,0.335
3987,0.225,0.25,0.335
3988,0.24,0.25,0.335
3989,0.24,0.245,0.335
3990,0.23,0.245,0.335
3991,0.23,0.24,0.33
3992,0.235,0.24,0.335
3993,0.225,0.245,0.335
3994,0.225,0.24,0.335
3995,0.225,0.245,0.33
3996,0.23,0.245,0.34
3997,0.23,0.23,0.33
3998,0.22,0.24,0.335
3999,0.23,0.24,0.33
4000,0.245,0.235,0.335
4001,0.24,0.23,0.335
4002,0.255,0.25,0.335
4003,0.23,0.245,0.335
4004,0.23,0.25,0.33
4005,0.24,0.25,0.335
4006,0.25,0.23,0.33
4007,0.24,0.24,0.33
4008,0.22,0.25,0.335
4009,0.23,0.235,0.33
4010,0.225,0.25,0.33
4011,0.24,0.24,0.335
4012,0.24,0.245,0.33
4013,0.235,0.235,0.335
4014,0.23,0.23,0.33
4015,0.225,0.24,0.33
4016,0.23,0.245,0.335
4017,0.225,0.245,0.335
4018,0.235,0.245,0.33
4019,0.245,0.25,0.33
4020,0.235,0.235,0.335
4021,0.23,0.24,0.33
4022,0.24,0.23,0.345
4023,0.225,0.235,0.335
4024,0.23,0.25,0.33
4025,0.24,0.24,0.335
4026,0.245,0.235,0.33
4027,0.245,0.225,0.34
4028,0.25,0.245,0.335
4029,0.235,0.235,0.335
4030,0.24,0.23,0.345
4031,0.22,0.225,0.33
4032,0.23,0.245,0.335
4033,0.24,0.245,0.335
4034,0.24,0.24,0.33
4035,0.225,0.245,0.335
4036,0.23,0.24,0.335
4037,0.225,0.245,0.33
4038,0.22,0.24,0.335
4039,0.225,0.235,0.335
4040,0.245,0.24,0.335
4041,0.245,0.245,0.335
4042,0.23,0.24,0.345
4043,0.23,0.23,0.33
4044,0.24,0.235,0.335
4045,0.235,0.24,0.335
4046,0.24,0.245,0.335
4047,0.235,0.23,0.335
4048,0.24,0.245,0.335
4049,0.245,0.24,0.34
4050,0.23,0.24,0.335
4051,0.225,0.235,0.335
4052,0.225,0.23,0.33
4053,0.235,0.255,0.335
4054,0.245,0.245,0.335
4055,0.235,0.25,0.34
4056,0.23,0.245,0.335
4057,0.245,0.24,0.33
4058,0.24,0.245,0.335
4059,0.235,0.245,0.335
4060,0.23,0.255,0.335
4061,0.225,0.23,0.335
4062,0.225,0.23,0.335
4063,0.23,0.235,0.34
4064,0.225,0.235,0.335
4065,0.23,0.245,0.335
4066,0.225,0.235,0.33
4067,0.23,0.235,0.335
4068,0.23,0.24,0.33
4069,0.225,0.245,0.335
4070,0.23,0.23,0.335
4071,0.22,0.24,0.33
4072,0.24,0.25,0.335
4073,0.235,0.23,0.335
4074,0.225,0.245,0.33
4075,0.23,0.24,0.335
4076,0.235,0.245,0.33
4077,0.245,0.24,0.33
4078,0.235,0.24,0.335
4079,0.23,0.245,0.335
4080,0.23,0.245,0.335
4081,0.23,0.245,0.33
4082,0.245,0.24,0.335
4083,0.225,0.25,0.33
4084,0.23,0.235,0.335
4085,0.23,0.25,0.335
4086,0.23,0.24,0.335
4087,0.235,0.235,0.335
4088,0.23,0.24,0.335
4089,0.245,0.24,0.335
4090,0.23,0.245,0.335
4091,0.23,0.235,0.33
4092,0.23,0.24,0.33
4093,0.235,0.245,0.335
4094,0.23,0.25,0.335
4095,0.23,0.23,0.33
4096,0.24,0.245,0.34
4097,0.23,0.245,0.335
4098,0.23,0.24,0.34
4099,0.235,0.245,0.34
4100,0.25,0.245,0.335
4101,0.225,0.24,0.335
4102,0.23,0.245,0.33
4103,0.235,0.245,0.335
4104,0.23,0.24,0.33
4105,0.235,0.255,0.335
4106,0.225,0.24,0.34
4107,0.225,0.235,0.33
4108,0.255,0.255,0.335
4109,0.23,0.25,0.335
4110,0.24,0.235,0.33
4111,0.255,0.25,0.335
4112,0.23,0.23,0.345
4113,0.23,0.235,0.335
4114,0.245,0.23,0.335
4115,0.23,0.24,0.335
4116,0.25,0.245,0.34
4117,0.24,0.245,0.345
4118,0.23,0.235,0.345
4119,0.235,0.235,0.335
4120,0.23,0.24,0.34
4121,0.23,0.245,0.34
4122,0.235,0.245,0.335
4123,0.225,0.25,0.33
4124,0.25,0.255,0.33
4125,0.24,0.24,0.335
4126,0.245,0.24,0.335
4127,0.23,0.225,0.335
4128,0.225,0.25,0.335
4129,0.235,0.235,0.345
4130,0.24,0.245,0.33
4131,0.24,0.245,0.335
4132,0.245,0.235,0.335
4133,0.23,0.24,0.335
4134,0.235,0.235,0.335
4135,0.235,0.24,0.335
4136,0.235,0.235,0.33
4137,0.23,0.245,0.335
4138,0.24,0.24,0.335
4139,0.22,0.235,0.36
4140,0.23,0.255,0.335
4141,0.23,0.245,0.335
4142,0.23,0.235,0.335
4143,0.225,0.245,0.34
4144,0.24,0.235,0.335
4145,0.235,0.24,0.33
4146,0.23,0.24,0.335
4147,0.23,0.245,0.335
4148,0.22,0.24,0.335
4149,0.235,0.245,0.33
4150,0.225,0.245,0.335
4151,0.23,0.245,0.335
4152,0.24,0.24,0.335
4153,0.255,0.24,0.335
4154,0.23,0.235,0.335
4155,0.23,0.255,0.34
4156,0.23,0.245,0.33
4157,0.235,0.25,0.335
4158,0.23,0.24,0.335
4159,0.235,0.245,0.335
4160,0.22,0.235,0.335
4161,0.23,0.245,0.335
4162,0.245,0.25,0.335
4163,0.22,0.24,0.33
4164,0.26,0.235,0.335
4165,0.245,0.245,0.33
4166,0.22,0.25,0.335
4167,0.235,0.25,0.335
4168,0.235,0.245,0.335
4169,0.23,0.23,0.335
4170,0.23,0.25,0.335
4171,0.23,0.25,0.335
4172,0.225,0.24,0.335
4173,0.245,0.245,0.33
4174,0.23,0.235,0.33
4175,0.235,0.235,0.335
4176,0.235,0.245,0.34
4177,0.245,0.235,0.335
4178,0.235,0.245,0.33
4179,0.24,0.255,0.335
4180,0.24,0.25,0.335
4181,0.24,0.245,0.34
4182,0.235,0.235,0.335
4183,0.23,0.255,0.335
4184,0.23,0.245,0.335
4185,0.23,0.24,0.335
4186,0.25,0.245,0.345
4187,0.23,0.245,0.335
4188,0.245,0.235,0.335
4189,0.25,0.245,0.34
4190,0.245,0.24,0.33
4191,0.245,0.25,0.335
4192,0.225,0.235,0.335
4193,0.23,0.245,0.335
4194,0.23,0.23,0.335
4195,0.235,0.235,0.335
4196,0.235,0.23,0.335
4197,0.225,0.25,0.33
4198,0.235,0.25,0.335
4199,0.23,0.235,0.33
4200,0.245,0.23,0.335
4201,0.235,0.245,0.335
4202,0.225,0.24,0.335
4203,0.23,0.235,0.335
4204,0.23,0.235,0.335
4205,0.23,0.25,0.335
4206,0.23,0.245,0.335
4207,0.235,0.265,0.335
4208,0.235,0.25,0.335
4209,0.23,0.24,0.335
4210,0.235,0.24,0.34
4211,0.235,0.24,0.33
4212,0.245,0.245,0.335
4213,0.23,0.25,0.335
4214,0.23,0.25,0.355
4215,0.235,0.255,0.335
4216,0.23,0.235,0.335
4217,0.24,0.24,0.335
4218,0.235,0.245,0.335
4219,0.235,0.235,0.335
4220,0.23,0.24,0.33
4221,0.255,0.24,0.335
4222,0.225,0.24,0.335
4223,0.225,0.245,0.335
4224,0.235,0.235,0.335
4225,0.245,0.235,0.335
4226,0.24,0.24,0.335
4227,0.23,0.235,0.335
4228,0.24,0.245,0.34
4229,0.245,0.25,0.335
4230,0.235,0.275,0.335
4231,0.23,0.24,0.335
4232,0.225,0.24,0.33
4233,0.24,0.235,0.33
4234,0.23,0.25,0.335
4235,0.24,0.25,0.335
4236,0.23,0.245,0.335
4237,0.28,0.235,0.33
4238,0.235,0.23,0.335
4239,0.23,0.25,0.335
4240,0.235,0.245,0.33
4241,0.23,0.255,0.335
4242,0.23,0.24,0.33
4243,0.245,0.255,0.335
4244,0.23,0.235,0.33
4245,0.23,0.245,0.335
4246,0.24,0.24,0.33
4247,0.255,0.24,0.335
4248,0.25,0.245,0.33
4249,0.23,0.235,0.33
4250,0.235,0.245,0.335
4251,0.245,0.24,0.33
4252,0.235,0.24,0.33
4253,0.23,0.24,0.33
4254,0.255,0.245,0.335
4255,0.235,0.25,0.33
4256,0.24,0.245,0.335
4257,0.24,0.24,0.34
4258,0.24,0.25,0.34
4259,0.23,0.245,0.335
4260,0.26,0.24,0.33
4261,0.24,0.255,0.335
4262,0.235,0.245,0.335
4263,0.23,0.255,0.33
4264,0.23,0.235,0.335
4265,0.23,0.235,0.33
4266,0.23,0.225,0.33
4267,0.225,0.24,0.335
4268,0.245,0.24,0.335
4269,0.24,0.245,0.335
4270,0.23,0.245,0.335
4271,0.23,0.24,0.335
4272,0.24,0.245,0.335
4273,0.23,0.265,0.335
4274,0.235,0.25,0.33
4275,0.23,0.235,0.335
4276,0.24,0.235,0.33
4277,0.24,0.25,0.335
4278,0.245,0.235,0.335
4279,0.225,0.23,0.335
4280,0.24,0.245,0.335
4281,0.22,0.24,0.335
4282,0.25,0.235,0.33
4283,0.24,0.24,0.34
4284,0.23,0.24,0.335
4285,0.235,0.245,0.335
4286,0.23,0.235,0.335
4287,0.245,0.26,0.345
4288,0.23,0.24,0.335
4289,0.235,0.245,0.335
4290,0.245,0.3,0.335
4291,0.24,0.25,0.33
4292,0.23,0.245,0.335
4293,0.23,0.24,0.33
4294,0.26,0.24,0.335
4295,0.24,0.24,0.335
4296,0.23,0.235,0.335
4297,0.24,0.25,0.33
4298,0.235,0.23,0.34
4299,0.23,0.24,0.335
4300,0.245,0.245,0.335
4301,0.23,0.24,0.33
4302,0.235,0.24,0.335
4303,0.24,0.25,0.335
4304,0.245,0.24,0.335
4305,0.235,0.245,0.335
4306,0.245,0.255,0.34
4307,0.23,0.24,0.335
4308,0.24,0.245,0.335
4309,0.23,0.235,0.335
4310,0.235,0.24,0.335
4311,0.23,0.245,0.335
4312,0.23,0.24,0.335
4313,0.225,0.24,0.345
4314,0.225,0.24,0.34
4315,0.235,0.24,0.33
4316,0.235,0.275,0.335
4317,0.235,0.245,0.335
4318,0.23,0.235,0.335
4319,0.235,0.245,0.33
4320,0.23,0.24,0.33
4321,0.24,0.25,0.335
4322,0.235,0.24,0.335
4323,0.235,0.245,0.335
4324,0.23,0.24,0.33
4325,0.235,0.24,0.33
4326,0.235,0.235,0.335
4327,0.22,0.245,0.34
4328,0.245,0.24,0.34
4329,0.235,0.24,0.335
4330,0.245,0.255,0.34
4331,0.23,0.23,0.335
4332,0.25,0.245,0.335
4333,0.245,0.235,0.335
4334,0.245,0.24,0.335
4335,0.23,0.25,0.335
4336,0.24,0.24,0.335
4337,0.23,0.24,0.335
4338,0.23,0.25,0.335
4339,0.245,0.225,0.335
4340,0.23,0.245,0.335
4341,0.22,0.23,0.335
4342,0.235,0.245,0.335
4343,0.23,0.245,0.335
4344,0.23,0.245,0.335
4345,0.23,0.245,0.335
4346,0.23,0.24,0.335
4347,0.24,0.235,0.34
4348,0.24,0.235,0.335
4349,0.24,0.26,0.335
4350,0.23,0.24,0.335
4351,0.235,0.24,0.33
4352,0.23,0.265,0.335
4353,0.24,0.24,0.335
4354,0.24,0.24,0.33
4355,0.245,0.235,0.335
4356,0.225,0.24,0.335
4357,0.235,0.24,0.335
4358,0.23,0.235,0.33
4359,0.23,0.24,0.335
4360,0.25,0.225,0.335
4361,0.23,0.245,0.33
4362,0.24,0.23,0.335
4363,0.235,0.25,0.335
4364,0.23,0.275,0.335
4365,0.23,0.24,0.335
4366,0.23,0.25,0.33
4367,0.23,0.24,0.335
4368,0.23,0.24,0.33
4369,0.23,0.235,0.335
4370,0.23,0.24,0.335
4371,0.225,0.23,0.335
4372,0.225,0.235,0.335
4373,0.235,0.25,0.34
4374,0.235,0.235,0.33
4375,0.225,0.245,0.335
4376,0.23,0.245,0.33
4377,0.235,0.255,0.335
4378,0.235,0.245,0.335
4379,0.23,0.24,0.335
4380,0.245,0.24,0.33
4381,0.24,0.245,0.335
4382,0.225,0.245,0.335
4383,0.23,0.23,0.335
4384,0.24,0.23,0.335
4385,0.24,0.235,0.33
4386,0.25,0.245,0.335
4387,0.225,0.235,0.33
4388,0.245,0.245,0.335
4389,0.23,0.245,0.335
4390,0.235,0.24,0.335
4391,0.23,0.24,0.34
4392,0.235,0.25,0.335
4393,0.235,0.235,0.335
4394,0.23,0.23,0.335
4395,0.23,0.245,0.335
4396,0.23,0.24,0.335
4397,0.235,0.225,0.335
4398,0.235,0.245,0.335
4399,0.24,0.24,0.33
4400,0.23,0.23,0.335
4401,0.235,0.245,0.335
4402,0.245,0.245,0.335
4403,0.23,0.24,0.335
4404,0.225,0.25,0.33
4405,0.235,0.24,0.33
4406,0.235,0.255,0.33
4407,0.24,0.235,0.34
4408,0.24,0.235,0.335
4409,0.23,0.23,0.34
4410,0.235,0.235,0.335
4411,0.22,0.245,0.335
4412,0.23,0.25,0.33
4413,0.235,0.235,0.335
4414,0.235,0.24,0.335
4415,0.23,0.245,0.33
4416,0.235,0.245,0.335
4417,0.215,0.245,0.33
4418,0.22,0.245,0.335
4419,0.24,0.235,0.33
4420,0.23,0.235,0.335
4421,0.225,0.255,0.335
4422,0.25,0.235,0.33
4423,0.24,0.23,0.335
4424,0.225,0.235,0.335
4425,0.24,0.24,0.335
4426,0.23,0.24,0.33
4427,0.23,0.245,0.33
4428,0.23,0.245,0.335
4429,0.225,0.24,0.34
4430,0.25,0.245,0.33
4431,0.235,0.235,0.335
4432,0.25,0.265,0.335
4433,0.23,0.235,0.335
4434,0.24,0.245,0.335
4435,0.24,0.245,0.335
4436,0.22,0.245,0.335
4437,0.23,0.235,0.335
4438,0.23,0.24,0.335
4439,0.23,0.25,0.335
4440,0.225,0.23,0.335
4441,0.225,0.24,0.335
4442,0.23,0.235,0.335
4443,0.225,0.235,0.335
4444,0.235,0.23,0.335
4445,0.23,0.23,0.335
4446,0.225,0.23,0.335
4447,0.235,0.24,0.335
4448,0.225,0.25,0.335
4449,0.22,0.235,0.335
4450,0.23,0.245,0.335
4451,0.235,0.24,0.33
4452,0.23,0.245,0.335
4453,0.23,0.245,0.335
4454,0.245,0.23,0.33
4455,0.225,0.24,0.335
4456,0.23,0.235,0.33
4457,0.24,0.245,0.335
4458,0.23,0.255,0.335
4459,0.23,0.235,0.34
4460,0.25,0.24,0.335
4461,0.22,0.25,0.33
4462,0.23,0.255,0.335
4463,0.23,0.245,0.33
4464,0.23,0.245,0.345
4465,0.225,0.245,0.33
4466,0.225,0.24,0.335
4467,0.225,0.24,0.335
4468,0.255,0.23,0.33
4469,0.23,0.24,0.335
4470,0.23,0.245,0.335
4471,0.23,0.24,0.335
4472,0.24,0.23,0.33
4473,0.23,0.235,0.335
4474,0.245,0.24,0.33
4475,0.23,0.24,0.34
4476,0.22,0.245,0.335
4477,0.23,0.24,0.335
4478,0.225,0.245,0.335
4479,0.23,0.235,0.335
4480,0.235,0.245,0.335
4481,0.24,0.24,0.335
4482,0.22,0.235,0.335
4483,0.23,0.24,0.335
4484,0.23,0.245,0.335
4485,0.23,0.235,0.33
4486,0.22,0.24,0.335
4487,0.245,0.245,0.335
4488,0.23,0.24,0.33
4489,0.23,0.245,0.335
4490,0.225,0.24,0.33
4491,0.225,0.225,0.335
4492,0.23,0.24,0.33
4493,0.22,0.235,0.335
4494,0.22,0.23,0.335
4495,0.24,0.235,0.33
4496,0.23,0.245,0.33
4497,0.245,0.24,0.335
4498,0.23,0.25,0.335
4499,0.225,0.245,0.335
4500,0.225,0.24,0.345
4501,0.235,0.235,0.33
4502,0.24,0.245,0.345
4503,0.23,0.235,0.33
4504,0.23,0.25,0.335
4505,0.24,0.23,0.335
4506,0.235,0.245,0.335
4507,0.23,0.25,0.33
4508,0.23,0.235,0.335
4509,0.235,0.235,0.345
4510,0.235,0.235,0.33
4511,0.225,0.235,0.335
4512,0.24,0.245,0.335
4513,0.23,0.225,0.33
4514,0.235,0.24,0.335
4515,0.235,0.24,0.34
4516,0.235,0.24,0.335
4517,0.235,0.235,0.33
4518,0.235,0.23,0.335
4519,0.23,0.235,0.335
4520,0.255,0.235,0.335
4521,0.235,0.24,0.33
4522,0.22,0.245,0.335
4523,0.235,0.23,0.335
4524,0.24,0.24,0.33
4525,0.225,0.23,0.335
4526,0.23,0.245,0.335
4527,0.235,0.245,0.335
4528,0.23,0.245,0.33
4529,0.225,0.245,0.33
4530,0.245,0.235,0.33
4531,0.235,0.245,0.33
4532,0.225,0.24,0.335
4533,0.235,0.24,0.33
4534,0.23,0.245,0.335
4535,0.23,0.245,0.335
4536,0.23,0.225,0.34
4537,0.23,0.25,0.33
4538,0.235,0.235,0.335
4539,0.245,0.25,0.335
4540,0.26,0.24,0.33
4541,0.23,0.24,0.335
4542,0.245,0.26,0.335
4543,0.23,0.24,0.33
4544,0.23,0.235,0.33
4545,0.225,0.23,0.33
4546,0.235,0.24,0.335
4547,0.235,0.25,0.33
4548,0.24,0.25,0.33
4549,0.225,0.235,0.33
4550,0.245,0.25,0.335
4551,0.24,0.24,0.335
4552,0.24,0.245,0.335
4553,0.225,0.235,0.33
4554,0.23,0.245,0.335
4555,0.23,0.235,0.335
4556,0.23,0.245,0.335
4557,0.23,0.235,0.335
4558,0.24,0.235,0.335
4559,0.23,0.245,0.34
4560,0.23,0.245,0.335
4561,0.245,0.245,0.335
4562,0.22,0.24,0.335
4563,0.23,0.255,0.335
4564,0.245,0.235,0.33
4565,0.24,0.23,0.33
4566,0.235,0.24,0.335
4567,0.25,0.235,0.33
4568,0.225,0.24,0.33
4569,0.245,0.24,0.33
4570,0.23,0.25,0.335
4571,0.24,0.24,0.335
4572,0.245,0.25,0.33
4573,0.225,0.24,0.335
4574,0.225,0.235,0.335
4575,0.24,0.235,0.33
4576,0.235,0.25,0.335
4577,0.23,0.245,0.335
4578,0.23,0.235,0.33
4579,0.23,0.23,0.335
4580,0.23,0.235,0.33
4581,0.23,0.245,0.335
4582,0.225,0.24,0.335
4583,0.23,0.235,0.33
4584,0.225,0.245,0.33
4585,0.235,0.24,0.335
4586,0.225,0.245,0.33
4587,0.225,0.245,0.335
4588,0.22,0.235,0.335
4589,0.225,0.25,0.335
4590,0.24,0.26,0.33
4591,0.23,0.24,0.335
4592,0.225,0.23,0.335
4593,0.23,0.29,0.335
4594,0.225,0.235,0.335
4595,0.23,0.245,0.335
4596,0.23,0.245,0.335
4597,0.235,0.25,0.34
4598,0.25,0.24,0.335
4599,0.235,0.24,0.335
4600,0.23,0.24,0.33
4601,0.235,0.225,0.33
4602,0.245,0.235,0.33
4603,0.23,0.25,0.335
4604,0.23,0.225,0.335
4605,0.24,0.235,0.335
4606,0.235,0.245,0.335
4607,0.235,0.235,0.335
4608,0.235,0.245,0.345
4609,0.23,0.26,0.335
4610,0.23,0.24,0.33
4611,0.245,0.25,0.34
4612,0.245,0.24,0.33
4613,0.24,0.24,0.33
4614,0.23,0.24,0.335
4615,0.25,0.24,0.335
4616,0.23,0.25,0.34
4617,0.24,0.25,0.335
4618,0.24,0.245,0.335
4619,0.23,0.24,0.335
4620,0.245,0.23,0.335
4621,0.23,0.25,0.34
4622,0.23,0.235,0.34
4623,0.26,0.25,0.335
4624,0.245,0.245,0.33
4625,0.24,0.245,0.335
4626,0.245,0.25,0.33
4627,0.225,0.245,0.335
4628,0.245,0.24,0.33
4629,0.235,0.245,0.335
4630,0.23,0.235,0.335
4631,0.245,0.255,0.335
4632,0.23,0.235,0.33
4633,0.235,0.24,0.335
4634,0.23,0.235,0.335
4635,0.245,0.24,0.335
4636,0.23,0.245,0.335
4637,0.245,0.24,0.335
4638,0.24,0.24,0.335
4639,0.245,0.23,0.335
4640,0.23,0.245,0.335
4641,0.235,0.235,0.335
4642,0.23,0.24,0.335
4643,0.225,0.25,0.34
4644,0.245,0.23,0.335
4645,0.23,0.23,0.33
4646,0.245,0.24,0.33
4647,0.245,0.225,0.335
4648,0.235,0.235,0.335
4649,0.235,0.24,0.33
4650,0.23,0.245,0.335
4651,0.24,0.23,0.335
4652,0.225,0.235,0.34
4653,0.235,0.235,0.335
4654,0.245,0.245,0.335
4655,0.23,0.255,0.335
4656,0.225,0.25,0.335
4657,0.23,0.245,0.33
4658,0.23,0.26,0.335
4659,0.24,0.235,0.33
4660,0.255,0.245,0.33
4661,0.235,0.235,0.33
4662,0.235,0.23,0.335
4663,0.225,0.235,0.335
4664,0.245,0.23,0.335
4665,0.225,0.235,0.335
4666,0.245,0.245,0.335
4667,0.225,0.235,0.33
4668,0.24,0.245,0.335
4669,0.235,0.24,0.335
4670,0.24,0.245,0.335
4671,0.23,0.23,0.345
4672,0.235,0.245,0.335
4673,0.23,0.24,0.335
4674,0.23,0.315,0.33
4675,0.23,0.245,0.335
4676,0.245,0.25,0.335
4677,0.23,0.225,0.335
4678,0.245,0.24,0.335
4679,0.23,0.235,0.335
4680,0.225,0.235,0.33
4681,0.25,0.24,0.33
4682,0.225,0.24,0.335
4683,0.235,0.255,0.335
4684,0.24,0.245,0.335
4685,0.245,0.24,0.335
4686,0.24,0.245,0.335
4687,0.24,0.225,0.335
4688,0.23,0.245,0.335
4689,0.23,0.235,0.335
4690,0.235,0.24,0.335
4691,0.23,0.235,0.335
4692,0.235,0.24,0.335
4693,0.225,0.24,0.335
4694,0.25,0.24,0.345
4695,0.24,0.245,0.335
4696,0.23,0.25,0.34
4697,0.23,0.245,0.335
4698,0.23,0.245,0.335
4699,0.225,0.245,0.335
4700,0.245,0.24,0.34
4701,0.225,0.24,0.335
4702,0.24,0.245,0.335
4703,0.235,0.24,0.345
4704,0.24,0.245,0.335
4705,0.24,0.245,0.345
4706,0.225,0.24,0.335
4707,0.235,0.245,0.335
4708,0.235,0.235,0.33
4709,0.24,0.235,0.335
4710,0.255,0.245,0.335
4711,0.23,0.235,0.335
4712,0.235,0.24,0.335
4713,0.235,0.245,0.335
4714,0.24,0.235,0.335
4715,0.23,0.25,0.335
4716,0.235,0.235,0.335
4717,0.235,0.23,0.335
4718,0.24,0.235,0.335
4719,0.24,0.25,0.345
4720,0.245,0.255,0.335
4721,0.235,0.235,0.33
4722,0.25,0.25,0.33
4723,0.245,0.245,0.335
4724,0.235,0.235,0.33
4725,0.235,0.23,0.335
