,I01,I02,I04
4723,0.3,0.24,0.245
4724,0.3,0.24,0.245
4725,0.3,0.23,0.26
4726,0.305,0.25,0.25
4727,0.3,0.245,0.24
4728,0.305,0.23,0.25
4729,0.3,0.25,0.245
4730,0.3,0.245,0.24
4731,0.305,0.24,0.24
4732,0.3,0.24,0.24
4733,0.3,0.235,0.24
4734,0.3,0.235,0.24
4735,0.3,0.235,0.26
4736,0.3,0.23,0.265
4737,0.3,0.24,0.245
4738,0.3,0.25,0.24
4739,0.31,0.235,0.25
4740,0.3,0.245,0.24
4741,0.305,0.23,0.26
4742,0.3,0.245,0.245
4743,0.3,0.235,0.275
4744,0.305,0.245,0.235
4745,0.3,0.235,0.245
4746,0.305,0.23,0.24
4747,0.3,0.235,0.245
4748,0.3,0.245,0.245
4749,0.305,0.25,0.255
4750,0.3,0.26,0.24
4751,0.305,0.235,0.25
4752,0.3,0.235,0.24
4753,0.3,0.24,0.25
4754,0.3,0.235,0.25
4755,0.3,0.24,0.25
4756,0.305,0.235,0.25
4757,0.3,0.245,0.24
4758,0.3,0.23,0.245
4759,0.3,0.235,0.245
4760,0.3,0.25,0.25
4761,0.3,0.245,0.235
4762,0.3,0.245,0.24
4763,0.3,0.225,0.245
4764,0.3,0.23,0.245
4765,0.305,0.255,0.24
4766,0.3,0.24,0.26
4767,0.315,0.245,0.24
4768,0.3,0.24,0.245
4769,0.3,0.25,0.24
4770,0.3,0.25,0.24
4771,0.3,0.235,0.24
4772,0.305,0.24,0.255
4773,0.3,0.255,0.235
4774,0.3,0.23,0.235
4775,0.3,0.23,0.25
4776,0.305,0.24,0.235
4777,0.3,0.235,0.25
4778,0.3,0.24,0.245
4779,0.3,0.24,0.235
4780,0.305,0.24,0.24
4781,0.3,0.245,0.24
4782,0.305,0.245,0.245
4783,0.305,0.235,0.265
4784,0.3,0.245,0.245
4785,0.3,0.245,0.25
4786,0.3,0.24,0.24
4787,0.3,0.245,0.245
4788,0.3,0.23,0.275
4789,0.3,0.245,0.24
4790,0.3,0.235,0.255
4791,0.3,0.24,0.24
4792,0.3,0.255,0.25
4793,0.3,0.24,0.24
4794,0.3,0.235,0.24
4795,0.3,0.245,0.255
4796,0.305,0.24,0.245
4797,0.305,0.255,0.24
4798,0.3,0.24,0.25
4799,0.3,0.25,0.245
4800,0.3,0.265,0.25
4801,0.3,0.245,0.265
4802,0.3,0.235,0.25
4803,0.3,0.24,0.245
4804,0.3,0.235,0.25
4805,0.305,0.24,0.25
4806,0.3,0.235,0.24
4807,0.3,0.235,0.245
4808,0.3,0.245,0.255
4809,0.3,0.245,0.24
4810,0.3,0.225,0.25
4811,0.3,0.25,0.245
4812,0.305,0.24,0.235
4813,0.3,0.24,0.245
4814,0.31,0.24,0.245
4815,0.3,0.24,0.25
4816,0.3,0.24,0.24
4817,0.3,0.235,0.26
4818,0.3,0.255,0.25
4819,0.305,0.24,0.245
4820,0.3,0.235,0.245
4821,0.305,0.24,0.25
4822,0.3,0.235,0.25
4823,0.3,0.23,0.23
4824,0.3,0.23,0.24
4825,0.305,0.23,0.255
4826,0.305,0.25,0.24
4827,0.305,0.225,0.23
4828,0.3,0.24,0.245
4829,0.3,0.235,0.245
4830,0.3,0.245,0.24
4831,0.3,0.3,0.245
4832,0.3,0.24,0.255
4833,0.3,0.245,0.245
4834,0.3,0.25,0.235
4835,0.305,0.235,0.23
4836,0.3,0.24,0.27
4837,0.3,0.235,0.245
4838,0.305,0.245,0.255
4839,0.3,0.25,0.24
4840,0.3,0.24,0.25
4841,0.3,0.245,0.25
4842,0.3,0.245,0.245
4843,0.3,0.235,0.25
4844,0.3,0.23,0.245
4845,0.3,0.225,0.235
4846,0.3,0.235,0.245
4847,0.3,0.25,0.235
4848,0.3,0.24,0.26
4849,0.3,0.245,0.25
4850,0.305,0.245,0.265
4851,0.3,0.25,0.225
4852,0.3,0.235,0.245
4853,0.305,0.23,0.25
4854,0.3,0.245,0.24
4855,0.31,0.23,0.245
4856,0.3,0.24,0.245
4857,0.3,0.24,0.25
4858,0.305,0.25,0.24
4859,0.3,0.245,0.24
4860,0.3,0.235,0.255
4861,0.3,0.23,0.245
4862,0.305,0.25,0.235
4863,0.3,0.245,0.24
4864,0.3,0.235,0.235
4865,0.3,0.24,0.235
4866,0.3,0.23,0.235
4867,0.3,0.23,0.245
4868,0.3,0.23,0.25
4869,0.3,0.235,0.24
4870,0.305,0.235,0.24
4871,0.3,0.235,0.245
4872,0.3,0.26,0.235
4873,0.3,0.235,0.265
4874,0.3,0.23,0.245
4875,0.3,0.25,0.25
4876,0.3,0.24,0.235
4877,0.33,0.235,0.235
4878,0.3,0.24,0.275
4879,0.3,0.235,0.24
4880,0.305,0.25,0.245
4881,0.3,0.245,0.24
4882,0.3,0.225,0.24
4883,0.3,0.235,0.25
4884,0.3,0.24,0.255
4885,0.3,0.23,0.24
4886,0.3,0.245,0.24
4887,0.3,0.22,0.25
4888,0.3,0.245,0.245
4889,0.3,0.235,0.245
4890,0.3,0.23,0.24
4891,0.3,0.235,0.24
4892,0.3,0.24,0.24
4893,0.3,0.235,0.245
4894,0.3,0.23,0.235
4895,0.3,0.24,0.235
4896,0.3,0.24,0.24
4897,0.3,0.235,0.245
4898,0.3,0.23,0.245
4899,0.3,0.235,0.25
4900,0.3,0.23,0.245
4901,0.3,0.245,0.235
4902,0.3,0.26,0.225
4903,0.3,0.24,0.225
4904,0.3,0.25,0.235
4905,0.3,0.25,0.25
4906,0.31,0.24,0.255
4907,0.3,0.225,0.225
4908,0.3,0.245,0.235
4909,0.3,0.23,0.23
4910,0.3,0.25,0.245
4911,0.3,0.25,0.245
4912,0.3,0.235,0.235
4913,0.3,0.23,0.24
4914,0.3,0.245,0.235
4915,0.3,0.245,0.225
4916,0.305,0.245,0.255
4917,0.3,0.24,0.25
4918,0.3,0.24,0.245
4919,0.3,0.245,0.245
4920,0.3,0.24,0.26
4921,0.3,0.245,0.25
4922,0.305,0.235,0.24
4923,0.305,0.25,0.24
4924,0.3,0.24,0.225
4925,0.3,0.24,0.245
4926,0.3,0.23,0.24
4927,0.305,0.235,0.245
4928,0.3,0.25,0.27
4929,0.295,0.24,0.24
4930,0.3,0.245,0.24
4931,0.3,0.25,0.24
4932,0.3,0.24,0.26
4933,0.3,0.25,0.25
4934,0.3,0.23,0.235
4935,0.3,0.245,0.25
4936,0.3,0.255,0.225
4937,0.3,0.245,0.255
4938,0.3,0.24,0.225
4939,0.3,0.24,0.23
4940,0.3,0.235,0.24
4941,0.3,0.255,0.245
4942,0.3,0.225,0.24
4943,0.3,0.235,0.25
4944,0.305,0.245,0.235
4945,0.3,0.23,0.235
4946,0.3,0.245,0.245
4947,0.3,0.235,0.235
4948,0.3,0.225,0.25
4949,0.3,0.24,0.24
4950,0.3,0.24,0.225
4951,0.3,0.235,0.25
4952,0.3,0.22,0.235
4953,0.3,0.235,0.235
4954,0.3,0.235,0.24
4955,0.305,0.25,0.25
4956,0.3,0.24,0.26
4957,0.3,0.25,0.225
4958,0.3,0.235,0.24
4959,0.3,0.23,0.245
4960,0.3,0.24,0.235
4961,0.305,0.245,0.245
4962,0.3,0.235,0.235
4963,0.305,0.23,0.26
4964,0.3,0.245,0.245
4965,0.3,0.245,0.24
4966,0.3,0.24,0.255
4967,0.3,0.24,0.225
4968,0.3,0.235,0.24
4969,0.3,0.24,0.24
4970,0.3,0.24,0.225
4971,0.3,0.245,0.245
4972,0.3,0.235,0.255
4973,0.3,0.25,0.255
4974,0.3,0.235,0.25
4975,0.3,0.23,0.235
4976,0.3,0.245,0.225
4977,0.3,0.235,0.25
4978,0.3,0.24,0.245
4979,0.3,0.255,0.24
4980,0.3,0.245,0.24
4981,0.3,0.255,0.235
4982,0.3,0.24,0.24
4983,0.3,0.265,0.23
4984,0.3,0.25,0.245
4985,0.295,0.235,0.245
4986,0.3,0.23,0.245
4987,0.3,0.24,0.235
4988,0.3,0.245,0.24
4989,0.3,0.235,0.255
4990,0.3,0.235,0.25
4991,0.3,0.235,0.24
4992,0.3,0.24,0.245
4993,0.3,0.25,0.24
4994,0.3,0.24,0.24
4995,0.3,0.25,0.24
4996,0.3,0.235,0.225
4997,0.3,0.24,0.24
4998,0.3,0.235,0.25
4999,0.3,0.245,0.235
5000,0.3,0.265,0.24
5001,0.3,0.24,0.225
5002,0.3,0.225,0.24
5003,0.3,0.235,0.245
5004,0.3,0.235,0.255
5005,0.31,0.255,0.245
5006,0.3,0.25,0.245
5007,0.295,0.235,0.225
5008,0.3,0.235,0.245
5009,0.3,0.24,0.24
5010,0.3,0.23,0.24
5011,0.3,0.24,0.235
5012,0.3,0.225,0.23
5013,0.3,0.235,0.245
5014,0.3,0.22,0.22
5015,0.3,0.255,0.235
5016,0.3,0.24,0.255
5017,0.3,0.225,0.26
5018,0.3,0.245,0.235
5019,0.3,0.23,0.235
5020,0.3,0.245,0.24
5021,0.3,0.245,0.245
5022,0.3,0.235,0.24
5023,0.3,0.24,0.245
5024,0.3,0.245,0.24
5025,0.3,0.245,0.26
5026,0.3,0.235,0.24
5027,0.3,0.235,0.245
5028,0.305,0.245,0.255
5029,0.3,0.235,0.245
5030,0.3,0.245,0.22
5031,0.3,0.25,0.24
5032,0.3,0.235,0.25
5033,0.3,0.23,0.24
5034,0.3,0.245,0.24
5035,0.3,0.23,0.245
5036,0.3,0.24,0.25
5037,0.305,0.235,0.23
5038,0.305,0.24,0.235
5039,0.3,0.235,0.245
5040,0.3,0.24,0.24
5041,0.3,0.24,0.245
5042,0.3,0.245,0.255
5043,0.3,0.24,0.235
5044,0.3,0.23,0.245
5045,0.3,0.24,0.255
5046,0.3,0.245,0.24
5047,0.3,0.245,0.245
5048,0.3,0.225,0.245
5049,0.3,0.245,0.25
5050,0.3,0.235,0.24
5051,0.3,0.245,0.285
5052,0.3,0.24,0.235
5053,0.3,0.235,0.245
5054,0.3,0.26,0.235
5055,0.3,0.235,0.245
5056,0.3,0.23,0.25
5057,0.3,0.25,0.245
5058,0.3,0.24,0.265
5059,0.3,0.225,0.275
5060,0.305,0.25,0.25
5061,0.3,0.24,0.245
5062,0.305,0.24,0.235
5063,0.305,0.23,0.255
5064,0.295,0.25,0.24
5065,0.3,0.24,0.255
5066,0.3,0.225,0.24
5067,0.3,0.235,0.24
5068,0.3,0.24,0.245
5069,0.305,0.235,0.255
5070,0.3,0.235,0.24
5071,0.3,0.245,0.26
5072,0.3,0.245,0.225
5073,0.3,0.235,0.245
5074,0.3,0.245,0.255
5075,0.3,0.235,0.235
5076,0.305,0.245,0.235
5077,0.3,0.24,0.25
5078,0.3,0.245,0.25
5079,0.3,0.225,0.235
5080,0.3,0.24,0.23
5081,0.3,0.245,0.245
5082,0.3,0.24,0.25
5083,0.3,0.235,0.235
5084,0.3,0.24,0.25
5085,0.31,0.23,0.25
5086,0.3,0.25,0.24
5087,0.3,0.24,0.235
5088,0.3,0.25,0.24
5089,0.3,0.255,0.235
5090,0.3,0.24,0.235
5091,0.3,0.235,0.245
5092,0.295,0.225,0.255
5093,0.3,0.245,0.235
5094,0.3,0.235,0.24
5095,0.3,0.225,0.24
5096,0.3,0.225,0.245
5097,0.3,0.235,0.235
5098,0.3,0.23,0.25
5099,0.3,0.235,0.245
5100,0.3,0.24,0.24
5101,0.3,0.245,0.245
5102,0.3,0.235,0.255
5103,0.3,0.235,0.24
5104,0.3,0.235,0.235
5105,0.3,0.235,0.245
5106,0.3,0.245,0.24
5107,0.3,0.24,0.245
5108,0.3,0.23,0.24
5109,0.305,0.245,0.255
5110,0.3,0.24,0.25
5111,0.3,0.24,0.25
5112,0.3,0.24,0.26
5113,0.3,0.225,0.245
5114,0.3,0.24,0.245
5115,0.3,0.245,0.25
5116,0.3,0.23,0.25
5117,0.3,0.235,0.225
5118,0.3,0.255,0.245
5119,0.3,0.24,0.235
5120,0.3,0.245,0.26
5121,0.335,0.235,0.26
5122,0.31,0.24,0.26
5123,0.305,0.24,0.255
5124,0.305,0.24,0.245
5125,0.3,0.24,0.23
5126,0.305,0.245,0.24
5127,0.3,0.245,0.25
5128,0.3,0.23,0.245
5129,0.3,0.24,0.245
5130,0.315,0.24,0.25
5131,0.3,0.245,0.255
5132,0.3,0.235,0.245
5133,0.3,0.25,0.24
5134,0.305,0.245,0.26
5135,0.3,0.26,0.235
5136,0.305,0.245,0.24
5137,0.3,0.25,0.24
5138,0.3,0.24,0.27
5139,0.3,0.24,0.24
5140,0.3,0.245,0.235
5141,0.3,0.24,0.25
5142,0.3,0.245,0.24
5143,0.3,0.245,0.25
5144,0.3,0.245,0.245
5145,0.3,0.25,0.26
5146,0.3,0.255,0.255
5147,0.305,0.23,0.245
5148,0.3,0.245,0.245
5149,0.305,0.245,0.245
5150,0.3,0.235,0.245
5151,0.305,0.245,0.25
5152,0.3,0.245,0.25
5153,0.3,0.245,0.245
5154,0.3,0.235,0.235
5155,0.3,0.24,0.235
5156,0.305,0.235,0.24
5157,0.3,0.24,0.24
5158,0.3,0.24,0.245
5159,0.3,0.255,0.25
5160,0.3,0.235,0.235
5161,0.3,0.245,0.23
5162,0.31,0.235,0.22
5163,0.3,0.245,0.235
5164,0.3,0.24,0.235
5165,0.3,0.245,0.25
5166,0.3,0.25,0.255
5167,0.3,0.255,0.24
5168,0.3,0.245,0.24
5169,0.305,0.24,0.245
5170,0.3,0.24,0.225
5171,0.3,0.235,0.24
5172,0.305,0.24,0.245
5173,0.3,0.245,0.24
5174,0.315,0.245,0.28
5175,0.3,0.245,0.255
5176,0.305,0.255,0.245
5177,0.315,0.23,0.225
5178,0.3,0.235,0.245
5179,0.3,0.255,0.255
5180,0.3,0.25,0.24
5181,0.3,0.235,0.245
5182,0.3,0.245,0.24
5183,0.3,0.245,0.245
5184,0.305,0.25,0.24
5185,0.3,0.255,0.235
5186,0.3,0.275,0.25
5187,0.3,0.24,0.245
5188,0.3,0.24,0.24
5189,0.3,0.24,0.25
5190,0.3,0.24,0.25
5191,0.3,0.235,0.245
5192,0.3,0.245,0.25
5193,0.3,0.24,0.24
5194,0.305,0.23,0.245
5195,0.3,0.26,0.255
5196,0.3,0.245,0.24
5197,0.3,0.235,0.24
5198,0.3,0.24,0.245
5199,0.305,0.24,0.225
5200,0.305,0.24,0.245
5201,0.305,0.24,0.23
5202,0.3,0.23,0.24
5203,0.305,0.235,0.245
5204,0.31,0.275,0.235
5205,0.3,0.235,0.235
5206,0.305,0.24,0.245
5207,0.3,0.24,0.24
5208,0.3,0.24,0.26
5209,0.305,0.23,0.24
5210,0.3,0.245,0.265
5211,0.305,0.24,0.24
5212,0.3,0.245,0.25
5213,0.3,0.24,0.25
5214,0.3,0.24,0.24
5215,0.3,0.245,0.24
5216,0.3,0.225,0.235
5217,0.305,0.255,0.245
5218,0.305,0.245,0.25
5219,0.3,0.245,0.245
5220,0.3,0.27,0.265
5221,0.3,0.255,0.225
5222,0.3,0.24,0.245
5223,0.3,0.235,0.225
5224,0.305,0.235,0.245
5225,0.3,0.245,0.235
5226,0.3,0.245,0.245
5227,0.31,0.24,0.26
5228,0.3,0.25,0.24
5229,0.31,0.235,0.24
5230,0.3,0.255,0.24
5231,0.305,0.24,0.245
5232,0.3,0.26,0.27
5233,0.305,0.245,0.235
5234,0.3,0.24,0.24
5235,0.3,0.235,0.255
5236,0.305,0.26,0.24
5237,0.3,0.235,0.235
5238,0.3,0.255,0.24
5239,0.3,0.24,0.24
5240,0.3,0.235,0.245
5241,0.3,0.245,0.24
5242,0.3,0.24,0.24
5243,0.3,0.25,0.235
5244,0.3,0.24,0.24
5245,0.3,0.245,0.23
5246,0.3,0.25,0.245
5247,0.3,0.29,0.235
5248,0.3,0.245,0.25
5249,0.3,0.245,0.245
5250,0.3,0.235,0.26
5251,0.3,0.245,0.23
5252,0.3,0.245,0.25
5253,0.305,0.27,0.26
5254,0.3,0.26,0.25
5255,0.3,0.24,0.245
5256,0.3,0.235,0.265
5257,0.305,0.24,0.24
5258,0.3,0.26,0.25
5259,0.3,0.235,0.25
5260,0.3,0.24,0.24
5261,0.3,0.24,0.23
5262,0.3,0.24,0.26
5263,0.3,0.245,0.245
5264,0.3,0.245,0.265
5265,0.3,0.235,0.24
5266,0.3,0.245,0.245
5267,0.305,0.24,0.245
5268,0.3,0.235,0.225
5269,0.31,0.245,0.235
5270,0.3,0.235,0.27
5271,0.3,0.245,0.235
5272,0.3,0.24,0.255
5273,0.3,0.245,0.25
5274,0.3,0.24,0.24
5275,0.305,0.25,0.245
5276,0.3,0.23,0.265
5277,0.3,0.255,0.255
5278,0.3,0.245,0.24
5279,0.3,0.245,0.25
5280,0.3,0.24,0.235
5281,0.3,0.245,0.265
5282,0.3,0.24,0.24
5283,0.3,0.225,0.25
5284,0.31,0.24,0.235
5285,0.305,0.245,0.245
5286,0.3,0.24,0.23
5287,0.3,0.24,0.24
5288,0.3,0.25,0.24
5289,0.305,0.245,0.25
5290,0.305,0.25,0.25
5291,0.3,0.245,0.225
5292,0.3,0.245,0.235
5293,0.305,0.24,0.25
5294,0.305,0.23,0.255
5295,0.3,0.24,0.25
5296,0.3,0.24,0.235
5297,0.3,0.24,0.27
5298,0.3,0.245,0.245
5299,0.305,0.235,0.24
5300,0.3,0.24,0.275
5301,0.305,0.24,0.265
5302,0.31,0.24,0.23
5303,0.3,0.255,0.25
5304,0.3,0.235,0.245
5305,0.3,0.245,0.26
5306,0.3,0.245,0.235
5307,0.3,0.245,0.245
5308,0.3,0.235,0.25
5309,0.3,0.25,0.245
5310,0.3,0.23,0.26
5311,0.3,0.235,0.25
5312,0.31,0.23,0.24
5313,0.3,0.235,0.24
5314,0.31,0.235,0.235
5315,0.305,0.235,0.255
5316,0.305,0.23,0.24
5317,0.3,0.245,0.24
5318,0.3,0.25,0.24
5319,0.305,0.235,0.24
5320,0.305,0.245,0.245
5321,0.3,0.245,0.245
5322,0.3,0.245,0.245
5323,0.305,0.235,0.25
5324,0.3,0.245,0.24
5325,0.3,0.24,0.235
5326,0.3,0.245,0.25
5327,0.305,0.24,0.225
5328,0.3,0.235,0.25
5329,0.3,0.24,0.25
5330,0.3,0.24,0.24
5331,0.3,0.245,0.245
5332,0.305,0.23,0.295
5333,0.305,0.245,0.24
5334,0.3,0.245,0.23
5335,0.3,0.23,0.235
5336,0.3,0.245,0.255
5337,0.3,0.23,0.255
5338,0.3,0.24,0.235
5339,0.3,0.275,0.24
5340,0.305,0.245,0.225
5341,0.3,0.245,0.24
5342,0.3,0.245,0.245
5343,0.3,0.25,0.24
5344,0.305,0.235,0.245
5345,0.3,0.235,0.235
5346,0.3,0.26,0.255
5347,0.3,0.255,0.255
5348,0.3,0.245,0.25
5349,0.305,0.245,0.24
5350,0.3,0.255,0.24
5351,0.3,0.25,0.24
5352,0.3,0.25,0.245
5353,0.305,0.235,0.235
5354,0.305,0.245,0.26
5355,0.3,0.255,0.245
5356,0.3,0.245,0.255
5357,0.3,0.235,0.245
5358,0.3,0.25,0.235
5359,0.3,0.24,0.255
5360,0.3,0.255,0.24
5361,0.305,0.25,0.25
5362,0.31,0.235,0.235
5363,0.3,0.245,0.25
5364,0.3,0.255,0.225
5365,0.305,0.245,0.23
5366,0.3,0.235,0.245
5367,0.305,0.245,0.24
5368,0.3,0.23,0.255
5369,0.305,0.25,0.245
5370,0.3,0.26,0.245
5371,0.3,0.25,0.24
5372,0.305,0.235,0.245
5373,0.3,0.24,0.235
5374,0.3,0.23,0.25
5375,0.31,0.255,0.24
5376,0.3,0.24,0.24
5377,0.3,0.25,0.24
5378,0.3,0.24,0.26
5379,0.3,0.26,0.235
5380,0.3,0.235,0.255
5381,0.3,0.235,0.255
5382,0.3,0.23,0.235
5383,0.3,0.255,0.265
5384,0.3,0.23,0.235
5385,0.3,0.235,0.245
5386,0.3,0.25,0.255
5387,0.3,0.245,0.245
5388,0.3,0.24,0.225
5389,0.3,0.235,0.24
5390,0.3,0.235,0.235
5391,0.3,0.23,0.235
5392,0.3,0.245,0.245
5393,0.3,0.235,0.235
5394,0.3,0.23,0.245
5395,0.3,0.24,0.245
5396,0.3,0.225,0.23
5397,0.3,0.23,0.22
5398,0.3,0.245,0.25
5399,0.3,0.24,0.235
5400,0.305,0.245,0.25
5401,0.3,0.235,0.24
5402,0.3,0.24,0.24
5403,0.3,0.24,0.235
5404,0.3,0.23,0.225
5405,0.295,0.24,0.25
5406,0.3,0.23,0.245
5407,0.3,0.235,0.25
5408,0.3,0.23,0.26
5409,0.3,0.235,0.225
5410,0.3,0.25,0.255
5411,0.3,0.255,0.25
5412,0.3,0.245,0.235
5413,0.3,0.235,0.245
5414,0.3,0.235,0.255
5415,0.3,0.245,0.235
5416,0.3,0.235,0.23
5417,0.3,0.225,0.235
5418,0.3,0.24,0.24
5419,0.3,0.23,0.24
5420,0.315,0.24,0.25
5421,0.31,0.25,0.245
5422,0.305,0.24,0.23
5423,0.3,0.23,0.245
5424,0.3,0.235,0.255
5425,0.3,0.26,0.24
5426,0.3,0.24,0.255
5427,0.3,0.225,0.245
5428,0.3,0.245,0.24
5429,0.3,0.245,0.235
5430,0.3,0.245,0.235
5431,0.3,0.25,0.24
5432,0.3,0.22,0.245
5433,0.3,0.235,0.24
5434,0.3,0.25,0.255
5435,0.305,0.23,0.24
5436,0.3,0.23,0.235
5437,0.3,0.225,0.23
5438,0.3,0.235,0.245
5439,0.3,0.23,0.265
5440,0.3,0.24,0.225
5441,0.3,0.23,0.24
5442,0.3,0.255,0.245
5443,0.3,0.23,0.24
5444,0.3,0.235,0.235
5445,0.3,0.255,0.245
5446,0.3,0.235,0.235
5447,0.3,0.24,0.255
5448,0.3,0.23,0.26
5449,0.3,0.235,0.225
5450,0.3,0.225,0.24
5451,0.3,0.235,0.245
5452,0.3,0.24,0.25
5453,0.3,0.24,0.235
5454,0.3,0.24,0.245
5455,0.3,0.24,0.24
5456,0.3,0.24,0.245
5457,0.3,0.23,0.24
5458,0.3,0.24,0.24
5459,0.305,0.235,0.24
5460,0.3,0.235,0.23
5461,0.3,0.23,0.24
5462,0.3,0.23,0.245
5463,0.3,0.23,0.25
5464,0.3,0.225,0.235
5465,0.3,0.23,0.26
5466,0.3,0.235,0.22
5467,0.3,0.23,0.24
5468,0.3,0.23,0.24
5469,0.3,0.235,0.235
5470,0.3,0.22,0.235
5471,0.31,0.25,0.23
5472,0.3,0.235,0.24
5473,0.3,0.235,0.23
5474,0.3,0.25,0.245
5475,0.3,0.24,0.225
5476,0.3,0.23,0.23
5477,0.3,0.235,0.23
5478,0.3,0.24,0.255
5479,0.3,0.24,0.24
5480,0.3,0.235,0.245
5481,0.295,0.235,0.24
5482,0.3,0.235,0.26
5483,0.3,0.25,0.235
5484,0.3,0.245,0.255
5485,0.3,0.24,0.235
5486,0.3,0.23,0.225
5487,0.3,0.235,0.25
5488,0.3,0.24,0.225
5489,0.3,0.255,0.245
5490,0.305,0.245,0.245
5491,0.3,0.24,0.255
5492,0.3,0.24,0.23
5493,0.3,0.23,0.235
5494,0.3,0.245,0.255
5495,0.3,0.245,0.25
5496,0.3,0.23,0.235
5497,0.3,0.23,0.245
5498,0.3,0.245,0.24
5499,0.3,0.24,0.24
5500,0.3,0.24,0.24
5501,0.3,0.235,0.23
5502,0.3,0.24,0.25
5503,0.3,0.245,0.24
5504,0.3,0.245,0.24
5505,0.305,0.235,0.25
5506,0.305,0.235,0.24
5507,0.3,0.23,0.235
5508,0.3,0.23,0.245
5509,0.3,0.235,0.24
5510,0.305,0.235,0.245
5511,0.3,0.25,0.24
5512,0.3,0.24,0.245
5513,0.3,0.24,0.225
5514,0.3,0.23,0.24
5515,0.3,0.245,0.22
5516,0.3,0.235,0.255
5517,0.3,0.235,0.245
5518,0.3,0.24,0.24
5519,0.3,0.23,0.245
5520,0.3,0.24,0.235
5521,0.3,0.245,0.235
5522,0.3,0.235,0.24
5523,0.3,0.235,0.235
5524,0.3,0.23,0.265
5525,0.3,0.25,0.24
5526,0.3,0.24,0.245
5527,0.3,0.235,0.24
5528,0.3,0.23,0.24
5529,0.3,0.225,0.245
5530,0.3,0.23,0.235
5531,0.3,0.245,0.235
5532,0.3,0.26,0.24
5533,0.3,0.245,0.24
5534,0.3,0.225,0.265
5535,0.3,0.25,0.255
5536,0.3,0.23,0.255
5537,0.3,0.24,0.255
5538,0.3,0.245,0.245
5539,0.3,0.24,0.235
5540,0.3,0.245,0.24
5541,0.3,0.225,0.24
5542,0.3,0.23,0.245
5543,0.3,0.235,0.26
5544,0.295,0.235,0.235
5545,0.305,0.23,0.225
5546,0.305,0.235,0.235
5547,0.3,0.225,0.225
5548,0.3,0.255,0.24
5549,0.295,0.235,0.25
5550,0.305,0.235,0.24
5551,0.305,0.245,0.23
5552,0.3,0.23,0.24
5553,0.3,0.23,0.235
5554,0.3,0.24,0.245
5555,0.295,0.25,0.25
5556,0.305,0.23,0.24
5557,0.3,0.23,0.255
5558,0.31,0.235,0.24
5559,0.3,0.245,0.245
5560,0.3,0.245,0.24
5561,0.3,0.235,0.25
5562,0.3,0.235,0.245
5563,0.3,0.25,0.225
5564,0.3,0.29,0.255
5565,0.3,0.235,0.235
5566,0.3,0.23,0.25
5567,0.3,0.25,0.25
5568,0.3,0.235,0.24
5569,0.3,0.235,0.255
5570,0.3,0.23,0.24
5571,0.3,0.225,0.255
5572,0.3,0.23,0.24
5573,0.3,0.25,0.245
5574,0.3,0.255,0.23
5575,0.3,0.24,0.215
5576,0.3,0.24,0.245
5577,0.305,0.235,0.245
5578,0.3,0.25,0.24
5579,0.3,0.235,0.24
5580,0.3,0.235,0.235
5581,0.3,0.24,0.235
5582,0.3,0.245,0.225
5583,0.3,0.235,0.25
5584,0.3,0.23,0.235
5585,0.3,0.23,0.25
5586,0.3,0.25,0.24
5587,0.3,0.23,0.25
5588,0.3,0.24,0.235
5589,0.3,0.245,0.245
5590,0.305,0.24,0.24
5591,0.305,0.235,0.245
5592,0.3,0.24,0.245
5593,0.3,0.235,0.23
5594,0.305,0.24,0.24
5595,0.3,0.24,0.245
5596,0.3,0.245,0.24
5597,0.3,0.24,0.235
5598,0.3,0.23,0.24
5599,0.305,0.23,0.24
5600,0.305,0.235,0.25
5601,0.3,0.23,0.255
5602,0.3,0.235,0.235
5603,0.3,0.25,0.24
5604,0.3,0.235,0.25
5605,0.3,0.25,0.255
5606,0.3,0.23,0.245
5607,0.3,0.24,0.225
5608,0.3,0.24,0.245
5609,0.3,0.23,0.25
5610,0.3,0.23,0.24
5611,0.3,0.24,0.255
5612,0.3,0.245,0.24
5613,0.3,0.24,0.24
5614,0.3,0.22,0.25
5615,0.3,0.24,0.245
5616,0.3,0.225,0.23
5617,0.3,0.255,0.245
5618,0.3,0.23,0.235
5619,0.3,0.245,0.26
5620,0.305,0.23,0.24
5621,0.305,0.235,0.235
5622,0.3,0.245,0.245
5623,0.3,0.245,0.245
5624,0.3,0.23,0.24
5625,0.3,0.245,0.24
5626,0.3,0.23,0.24
5627,0.295,0.235,0.255
5628,0.3,0.24,0.255
5629,0.3,0.24,0.23
5630,0.3,0.23,0.245
5631,0.3,0.235,0.24
5632,0.31,0.235,0.25
5633,0.31,0.245,0.25
5634,0.305,0.24,0.24
5635,0.3,0.25,0.245
5636,0.3,0.235,0.24
5637,0.3,0.245,0.26
5638,0.31,0.235,0.235
5639,0.315,0.235,0.245
5640,0.3,0.24,0.245
5641,0.305,0.235,0.25
5642,0.3,0.24,0.26
5643,0.3,0.24,0.255
5644,0.305,0.245,0.245
5645,0.3,0.24,0.26
5646,0.3,0.235,0.245
5647,0.3,0.24,0.25
5648,0.3,0.245,0.245
5649,0.305,0.24,0.24
5650,0.3,0.23,0.255
5651,0.3,0.26,0.235
5652,0.305,0.245,0.235
5653,0.3,0.265,0.245
5654,0.31,0.25,0.235
